hotel_id,periods,city,hotel_name
4bcdf839d1dcf4de,9,London,Pestana Chelsea Bridge Hotel Spa
4c14cf38d2d88351,9,Milan,Best Western Madison Hotel
4c4fab25b5c198e8,8,Milan,Hotel Silver
4c82e9eb246629dd,9,London,The Capital
4cacd7bc671eeb46,9,London,The Waldorf Hilton
4d1aedb541ee47ac,9,London,Apex London Wall Hotel
4d1fa033cebf6037,9,Vienna,Courtyard by Marriott Vienna Prater Messe
4d20d4729e8b7cb2,9,Amsterdam,Radisson Blu Hotel Amsterdam
4d421dab63beec31,9,Amsterdam,Royal Amsterdam Hotel
4d545c6325aa0f26,9,Milan,Hotel Capitol Milano
4d576a48b5adc360,8,London,The Nadler Victoria
4d5d6e97c0d60450,9,Paris,Melia Paris Tour Eiffel
4db6c06bc2264062,9,Paris,Best Western Op ra Batignolles
4dbbd923ef8d4b9e,9,Amsterdam,Savoy Hotel Amsterdam
4dbf5edc88604e67,9,Paris,Best Western Amiral Hotel
4dc934a74b9ef558,9,Barcelona,Acta Atrium Palace
4e2dc7fb4e1525e7,9,Barcelona,Hotel Balmoral
4e6a319e088ae768,9,London,The London EDITION
4eab38e011783e4f,5,Paris,Renaissance Paris Republique Hotel Spa
4ee5243560d56abe,9,Paris,Hotel Indigo Paris Opera
4ef90b1ccc6a985e,9,Vienna,Appartement Hotel an der Riemergasse
4f104366c5a4e3c1,7,Amsterdam,NH City Centre Amsterdam
4f69fdc472e9e40a,8,Paris,Best Western Allegro Nation
4fc14924d108f319,9,Amsterdam,NH Amsterdam Centre
4fc7a64d77ebedac,9,Vienna,Sofitel Vienna Stephansdom
4fcce5c35ad33206,6,Paris,Pershing Hall
4fea2de4ee4db3c5,9,Vienna,Hotel Zeitgeist Vienna Hauptbahnhof
5002a415cb128aef,9,London,Malmaison London
50037bd7efd4dba2,9,Milan,Mokinba Hotels Montebianco
507b10fb5d02b3fd,9,London,My Chelsea
509bdb04b0cb84b5,9,Paris,Royal Garden Champs Elysees
50e4c1ff158bc8ec,9,London,Grand Royale London Hyde Park
5128e972eaf847a6,9,London,London City Suites
5131ee57d63f089d,9,Paris,Sofitel Paris Baltimore Tour Eiffel
513c22124ae9c7a9,9,Vienna,Mercure Grand Hotel Biedermeier Wien
519653c2d9d271c6,8,Paris,Le Meurice
51bd8e602c730b26,9,Barcelona,Grand Hotel Central
51cc9dd8710286f5,9,London,The Cumberland A Guoman Hotel
51d2da9c0f86639c,9,London,Shaftesbury Premier London Paddington
51d55c59364a9509,9,London,Staybridge Suites London Stratford
52050ad4f709395e,9,Milan,Hotel Magna Pars Small Luxury Hotels of the World
52385d133f1317ed,9,Barcelona,Ayre Hotel Rosell n
5238613fa14c99a0,9,London,The Goring
526fa9f12ed5175e,7,Milan,MiHotel
52910ad79ca6bbab,9,London,Henley House Hotel
5292306d6ac3f590,9,London,DoubleTree by Hilton London Chelsea
52cd492f5b96bb7a,9,Milan,Rosa Grand Milano Starhotels Collezione
52e45bda63c179d8,9,London,Dorsett Shepherds Bush
52f7a53d9d52f8c8,9,Paris,Millennium Hotel Paris Opera
530029eef44d43dd,3,Paris,H tel Amastan Paris
530d1194a1ea1132,9,Barcelona,H10 Urquinaona Plaza
5311313ac5f2834c,9,Vienna,Hotel Ambassador
53132845af8c63ac,9,London,Shaftesbury Metropolis London Hyde Park
539591b44d8dcfd2,9,Paris,Hotel Claridge Paris
53b227ef8bddb87b,9,London,Paddington Court Executive Rooms
53b45433b2454f52,9,London,Royal Garden Hotel
53df1b791ef22a39,9,London,Grange Tower Bridge Hotel
545343709425f474,9,London,Hilton London Olympia
5464849576e5d4f9,9,Amsterdam,Apollo Hotel Amsterdam
54af653478caa8b7,9,Barcelona,Hotel Espa a Ramblas
54b45e7b1674ec84,9,Milan,Hotel Spadari Al Duomo
54cfcb5273954f80,9,London,Hazlitt s
54e318eeadcf2506,9,Paris,B Montmartre
55785934e4415281,9,Vienna,Hotel Park Villa
569d26f94c25e4af,9,London,Radisson Blu Portman Hotel London
56b80473088e80a9,2,Paris,Hotel Eiffel Blomet
56c5bb7d28d0aa06,9,London,Arbor Hyde Park
56eb3beb416f9ef2,9,Amsterdam,Mercure Amsterdam Sloterdijk Station
56f10007ddbb9ff5,8,Milan,Mercure Milano Regency
571e69f1d44b7bed,9,Amsterdam,Holiday Inn Amsterdam
572188f9033b5899,9,London,DoubleTree by Hilton London Islington
573aaedcd3eac57f,9,Vienna,Exe Vienna
57521e2998c099e6,9,London,St Paul s Hotel
57887f3eb2de06cb,6,London,The Bryson Hotel
57e37f5d7dddce62,9,Paris,Hotel Parc Saint Severin Esprit de France
5830ed37e84758d4,9,Paris,Best Western Mercedes Arc de Triomphe
589590dc42b0cf56,9,Paris,Lyric H tel Paris
58c7828bc1d9ffdc,5,London,The Westbourne Hyde Park
58ccc4d0f0d6a393,9,Paris,Balmoral Champs Elys es
594f70397bb4e64b,9,Vienna,JUFA Hotel Wien
5995c3279ab92a30,9,Paris,Eiffel Trocad ro
5999911a09a8b6d8,9,Paris,H tel Th r se
59ec8a94cb8f6b0c,9,Paris,Hotel Le Mareuil
5a3f36be499a9c17,9,London,DoubleTree by Hilton London Victoria
5a42f2f77a4ec2ea,9,London,London Marriott Hotel Kensington
5a4483853e2214f5,9,London,The Royal Park Hotel
5a4efbdc904e6072,6,Amsterdam,Hampton by Hilton Amsterdam Centre East
5a536cb8d2d70030,4,London,Good Hotel London
5ad0225950c979eb,9,Amsterdam,NH Amsterdam Noord
5ad27ca90def811c,8,Paris,H tel France d Antin Op ra
5b4f34e759743410,9,Paris,H tel Powers
5b5c3f9f7a84f013,9,Barcelona,Sunotel Club Central
5bc8426da24058b0,6,Barcelona,Ohla Eixample
5bd1979b6211fe3e,9,Vienna,Austria Trend Hotel Ananas Wien
5bd46553a7aeeabe,9,Barcelona,H10 Marina Barcelona
5c2f2b0209b22b12,9,Barcelona,Royal Ramblas
5c6ac8c9cfcc8083,9,London,Mercure London Kensington Hotel
5c9c3ab6de8b8636,9,London,The Sumner Hotel
5c9d61a06f32fe92,9,Barcelona,Hotel Derby
5ca449caf0cf472b,8,Milan,Idea Hotel Milano San Siro
5ce486c0c376f49f,9,London,Best Western Mornington Hotel Hyde Park
5cfb30c41b2e70d9,9,Milan,Enterprise Hotel Design Boutique
5cfe1a4ece73362b,9,Barcelona,Hotel Front Maritim
5d2b1224b4c09c13,9,London,Rosewood London
5d4943233f3a3d39,9,London,The Royal Horseguards
5d7d451afa816ac3,9,Vienna,The Ring Vienna s Casual Luxury Hotel
5d835f699ccbed92,7,Paris,Hotel Chavanel
5d860914a64ae223,9,Paris,Majestic Hotel Spa
5e04ef33a2ef4ce4,9,London,The Grand at Trafalgar Square
5e25c2c969c6bd2b,9,Milan,Hotel Sanpi Milano
5e61720f2da469af,9,Barcelona,Olivia Plaza Hotel
5e6bf0076adb3faa,9,Vienna,NH Danube City
5e7f187a34f33f24,9,Paris,Best Western Plus de Neuville Arc de Triomphe
5ea36c577666c85b,9,London,The Lodge Hotel Putney
5ebc34e30b66c865,9,Milan,Hotel Santa Marta Suites
5ecbc122a06dbd98,9,Paris,AC Hotel Paris Porte Maillot by Marriott
5ed601791e1bfa87,9,Barcelona,Ayre Hotel Gran V a
5ee84f1b44420fe4,9,Barcelona,H10 Metropolitan 4 Sup
5f47e8da1f477e4a,9,Milan,Hotel Lloyd
5f6227a02f0adb59,9,Milan,Hotel Michelangelo
5f72d291fe9e46b0,9,London,The Premier Notting Hill
5f9deb22e62c3ff8,9,London,Great Northern Hotel A Tribute Portfolio Hotel London
5fb67263bc063e60,9,Paris,Best Western Nouvel Orl ans Montparnasse
5fd3ec54b61ce79d,9,Paris,H tel des Champs Elys es
5ff3a0dadd5afd53,9,Paris,H tel Bedford
600683b837e9fa2c,9,Paris,Best Western S vres Montparnasse
608744238003af03,9,Paris,Franklin Roosevelt
609bb02ea0939ff8,9,London,Thistle Kensington Gardens
60e1d40094f4caad,6,Amsterdam,NH Collection Amsterdam Barbizon Palace
60fc41fe4c1308cc,9,London,Melia White House Hotel
610631c2563b0435,9,Paris,Hotel des Tuileries Relais du Silence
612f500cb0244c75,8,Paris,Villa Eugenie
615126f32fa11e16,9,London,The Ritz London
6183bf9eadb9b6c9,3,Barcelona,The One Barcelona GL
61943ca5291c8714,9,London,11 Cadogan Gardens
61a28cbaed2b2dfc,9,Vienna,The Levante Parliament A Design Hotel
61c3d7a2294da93e,9,Barcelona,Gran Hotel Torre Catalunya
61c60e2184b19cda,9,Paris,Grand Hotel Saint Michel
61d6a018bec3dae8,9,London,The Belgrave Hotel
61d837f21ede63cf,5,Barcelona,H10 Casa Mimosa 4 Sup
61f2d9e7cd22714e,8,Amsterdam,W Amsterdam
6226418e5cc789f1,9,London,Grange Fitzrovia Hotel
625f0d817ed634da,9,Paris,Park Hyatt Paris Vendome
62ec1d0558f5b3e7,9,Paris,Auteuil Tour Eiffel
6303db29040967f2,9,Paris,Atala Champs Elys es
633069ad00e0a6b5,9,Milan,Best Western Antares Hotel Concorde
6334cfffc8d791c9,9,London,Batty Langley s
639c5d459b4f5dcc,9,Vienna,K K Palais Hotel
63adf3090c4272d7,9,Paris,Hotel Mademoiselle
63c48c86df0b5b90,9,Paris,Maxim Op ra
63ce94f8a1cf41e2,9,Amsterdam,Albus Hotel Amsterdam City Centre
63ded13afb034709,9,London,DoubleTree by Hilton London Ealing
63df1ece3ee3ee24,9,London,The Bailey s Hotel London
64291d6139625a91,9,London,La Suite West Hyde Park
6479d0a18e8d0565,9,Paris,Hotel Saint Dominique
647c41496f97a28e,9,Paris,Le A
648ecea194206a90,9,Milan,Hotel Dei Cavalieri
649de95e4e9c9ee7,9,Vienna,Lindner Hotel Am Belvedere
64a496f6db2a558c,9,Milan,Grand Hotel et de Milan
64ddba5f26341072,9,Barcelona,Hilton Barcelona
65555cd0e5c48e58,9,Barcelona,Pestana Arena Barcelona
658f4d7d2dea712d,9,London,Novotel London City South
65938422d890568f,9,London,K K Hotel George
65c012125a25b33e,9,Vienna,Hotel Palais Strudlhof
66305d5a8f0ce4b2,9,Milan,IH Hotels Milano Watt 13
6637d07d5fbf3fdb,9,Barcelona,Hilton Diagonal Mar Barcelona
6650382f63c27183,9,Amsterdam,Golden Tulip Amsterdam West
66686528cc73150c,7,Milan,DoubleTree By Hilton Milan
66a60f0458946592,9,London,Grange Buckingham Hotel
66c0b9df7d47a4a4,7,Barcelona,ABaC Restaurant Hotel Barcelona GL Monumento
66c5453e1d4914af,9,London,Hilton London Metropole
66cb9e32dd522298,7,Paris,H tel Mathis Elys es
672f9cf613d9df17,7,Paris,Renaissance Paris Le Parc Trocadero Hotel
674d4b3743d9defa,9,London,Conrad London St James
6774286e64c67b93,8,Paris,Hotel Le Placide Saint Germain Des Pr s
67bf45808269ee3f,9,Vienna,Hotel Sacher Wien
67d42835042359e7,9,Paris,Hidden Hotel by Elegancia
67df83146957298f,2,Paris,Hotel Whistler
68066230a2e409e1,9,Milan,Barcel Milan
68167cb9f40b777d,9,Paris,H tel La Parizienne by Elegancia
682a8af378968290,6,London,Georgian House Hotel
68be4b78519cdb99,9,London,ME London by Melia
68cc09fca8c8c7a0,9,London,Shaftesbury Hyde Park International
68d77ec470c8b933,9,Paris,Le Pavillon des Lettres
68e79a59e47d94a4,9,Paris,Le Dokhan s a Tribute Portfolio Hotel
68f277ffbaa7cc23,9,Barcelona,Guitart Grand Passage
69159bd4e62bf2c7,9,Paris,Hotel Plaza Elys es
6921d662abc5acc1,6,London,London Marriott Hotel Park Lane
693eb0278f7da676,9,London,Sanderson A Morgans Hotel
695034ef8ef7263b,9,London,The May Fair Hotel
695b8d0709769224,3,Paris,Le Tsuba Hotel
698288a277317b5a,9,Barcelona,Attica 21 Barcelona Mar
69b02fe7a01bbcda,9,Milan,Hilton Garden Inn Milan North
69dc6ddd2615bb6d,9,Barcelona,Evenia Rossello
69e727e11a8049ac,9,Vienna,Austria Trend Parkhotel Sch nbrunn Wien
69fa0c03202c3b11,9,London,Grange Wellington Hotel
6a2cf903515b16ec,9,Paris,Hotel Plaza Athenee Paris
6a3b6b926ddfb3eb,9,Milan,Hotel Lombardia
6a68f0a2e4cbae69,9,Paris,Les Jardins De La Villa Spa
6a80eb6db613405c,9,Amsterdam,Boutique Hotel Notting Hill
6a9b160b9321dc44,9,Milan,Grand Visconti Palace
6aa0046e22e3f76e,8,London,Hilton London Bankside
6aeb4605b57b38a5,9,Milan,Milan Marriott Hotel
6b1f1cdac45be7aa,9,London,London Marriott Hotel County Hall
6b20780eca00e9f5,6,Paris,Le G n ral H tel
6b882cdcb29662c9,9,London,Holiday Inn London Regent s Park
6b99c157be448e3a,9,London,Mondrian London
6bab1d13740b452a,8,Barcelona,Sansi Pedralbes
6c12fb6144d8734d,4,Barcelona,The Level at Melia Barcelona Sky
6c1402e5bfe52892,9,London,Thistle Hyde Park
6c23d578173bb5c3,7,Paris,Hotel La Lanterne
6c2fdb3032ed33ea,9,Paris,Vice Versa
6c362afcfd4358c0,9,Paris,Hotel Louvre Montana
6c58fb835be685ab,9,Amsterdam,Best Western Plus Hotel Blue Square
6c8520970f666b75,9,London,Club Quarters Hotel St Paul s
6d0a807f2ffcd675,9,Vienna,NH Wien City
6d11adc13efe63b9,9,London,Holiday Inn London Stratford City
6d68b2bd1b374ae4,9,Barcelona,Ako Suites Hotel
6d8d056e67d5abbf,9,Paris,Mercure Paris Montparnasse Raspail
6d99f0fe24d66513,9,Milan,UNA Maison Milano
6df90475bce34ca5,9,Amsterdam,InterContinental Amstel Amsterdam
6e2993f2e9ca030d,9,Amsterdam,Grand Hotel Amr th Amsterdam
6e63ecb851c01c92,9,Paris,Best Western Premier Le Swann
6e65e4fa02202d3e,9,Milan,Starhotels Ritz
6e747220df3fc171,8,Milan,Hotel Portello Gruppo Minihotel
6e972c27877407f9,9,Barcelona,Catalonia Square 4 Sup
6ee0d583a77d399b,9,Vienna,The Harmonie Vienna
6f38dad2dab23287,9,Vienna,City Hotel Deutschmeister
6f511143222afdab,9,Vienna,Hotel Mercure Wien Westbahnhof
6fa24c511ad0eafe,5,Paris,Nolinski Paris
6fa995d415a4edbd,9,Barcelona,Le M ridien Barcelona
7026378ed89e1ce8,9,Milan,Hotel degli Arcimboldi
711fc61eed501f54,9,Paris,H tel Original Paris
7146a11b10f4747c,9,Paris,K K H tel Cayr Saint Germain des Pr s
717539e5d34ed939,9,Vienna,Fleming s Conference Hotel Wien
71904f4bcc6e9fe5,9,Barcelona,Hotel Rekord
71b2e800e0d94722,9,Milan,Sheraton Diana Majestic
72402f3a9b22794d,9,Milan,Admiral Hotel
7251fcf3aad5ec6a,9,London,Megaro Hotel
72662d1c1bdcfd7b,9,Vienna,Austria Trend Hotel Lassalle Wien
7283d7277a1f04af,9,London,Seraphine Kensington Gardens Hotel
72a17a75f5578ae9,9,Paris,H tel du Minist re
72c4b5f9e83a3602,8,London,Hotel 82 London
72f5f6dab2828a4b,9,Paris,Maison Albar H tel Paris Champs Elys es ex Mac Mahon
7380a8405ded48a7,9,Paris,Novotel Paris 17
738b70a9cd890837,9,London,Park Avenue Baker Street
7401aa6ea44705fd,9,Amsterdam,Ozo Hotel
741cec4a4f93e8a8,9,London,Sydney House Chelsea
7492b0d0de265097,3,Paris,La Villa Haussmann
74968eef3004668b,9,Vienna,DO CO Hotel Vienna
74e3355f784e0975,9,Paris,Melia Paris Notre Dame
751b1e68958af902,9,London,W London Leicester Square
756ab938c0f81b7c,9,Milan,Nhow Milan
757a0d6f65beacad,9,Paris,H tel California Champs Elys es
75f70ddaa5636939,9,Barcelona,Hotel Vueling Bcn by HC
76398bc60a7868dc,7,Paris,H tel Regina Op ra Grands Boulevards
764ec02e91fc4043,9,Paris,Nell Hotel Suites
76bbd2036d71d588,9,Vienna,FourSide Hotel Vienna City Center
76d5441bf61e7e32,4,Paris,Snob Hotel by Elegancia
76dec225c494067a,9,Vienna,Hotel Prinz Eugen
76e592203e730e69,2,London,Lansbury Heritage Hotel
772c889c07d946a7,9,London,Flemings Mayfair
77415cff18df4f6e,9,Barcelona,Tryp Barcelona Condal Mar Hotel
776293d7fa61c336,9,Paris,Le Burgundy Paris
776dc7a639294694,9,Vienna,Austria Trend Hotel Savoyen Vienna
777daf848e9dce62,3,London,Novotel London Canary Wharf
779900ba80ed0740,9,Paris,Residence Du Roy
77995221d08c1e57,9,London,The Kensington Hotel
77f1d78c14932962,9,London,Copthorne Tara Hotel London Kensington
77f668399e268619,9,Paris,Mercure Paris Centre Tour Eiffel
780104af8493f563,9,Vienna,Hotel Topazz
7835c2d76603a45c,6,London,88 Studios
786c1b6346dd65b8,9,London,Britannia International Hotel Canary Wharf
78892a4e296a8e42,9,Paris,Royal Saint Honore
788d2ae821e0b312,9,Paris,H tel Saint Paul Rive Gauche
78cdd4ccbf690d8f,2,Barcelona,Room Mate Gerard
78ecd800f75c533e,9,London,Staunton Hotel B B
796ef4de4c7b4833,7,Amsterdam,Urban Lodge Hotel
79b78ce7e6f099e0,9,London,Apex City Of London Hotel
79c50ee1ab69159b,9,Paris,Le Grey Hotel
7a28d2b5541e2777,9,Milan,NH Milano Palazzo Moscova
7a83b2073b9d0fa2,9,Barcelona,Abba Sants
7aa3344a30731338,4,Vienna,Hotel Bellevue Wien
7aae46fe8219345b,9,Barcelona,H10 Universitat
7b324167d74b437c,9,Paris,Relais Christine
7b6a7e7516645d5c,9,Milan,IH Hotels Milano Ambasciatori
7ba38027ef7f3b06,9,London,DoubleTree by Hilton London West End
7bcd58fd7a4273af,9,Amsterdam,DoubleTree by Hilton Hotel Amsterdam NDSM Wharf
7c1353a2c2cc5de4,9,Milan,ADI Hotel Poliziano Fiera
7c36ad0237cf8ac3,3,London,Park Plaza London Park Royal
7c6859bcf856abc2,9,Barcelona,Catalonia Born
7c7b9edcbd941ad0,9,Milan,Hotel Galileo
7cb829493eb51e68,9,Barcelona,Cram
7d352e4731bb85cb,9,London,The Laslett
7d3a597d549f2009,9,Paris,Hotel Carlton s Montmartre
7d896c6d450900d4,9,London,The Pillar Hotel
7db34d6fa95bdb24,9,London,Ashburn Hotel
7de99cdce9e34976,9,London,London Marriott Hotel Grosvenor Square
7e1fbfe92ed95a59,8,Paris,Timhotel Op ra Blanche Fontaine
7e526607e3573196,5,Barcelona,Room Mate Anna
7e5f1c01e2fa94b0,5,Paris,Trinit Haussmann
7e67ddff0e954f27,9,Amsterdam,DoubleTree by Hilton Amsterdam Centraal Station
7eabed9e42ac413f,9,London,The Trafalgar Hilton
7ec0344bdcf388ab,9,Paris,Boutique H tel Konfidentiel
7edc228895ec52f0,8,Paris,Legend Saint Germain by Elegancia
7f17473552763711,9,Vienna,Hilton Vienna
7f92d432deac3902,9,Paris,L H tel
7fec8fcb8dfd14b3,9,Paris,InterContinental Paris Le Grand
8029d629692769dc,9,Paris,Le Marcel
8042e9a1a00f70cb,9,Barcelona,Gran Hotel Barcino
804e77328614bdc1,9,London,The Bloomsbury Hotel
805dcc4982d6e3e3,9,Barcelona,Acta CITY47
806a218a8ffe603b,9,Vienna,Pakat Suites Hotel
80868f552cd15fa6,9,Barcelona,Mercer Hotel Barcelona
80c81be6363450b5,7,Paris,Kube Hotel Ice Bar
80d7774dad96b78c,9,Vienna,Saint SHERMIN bed breakfast champagne
81111812ebdc7728,9,London,Shepherd s Bush Boutique Hotel
812a3db7afbcc9db,9,Barcelona,Hotel Indigo Barcelona Plaza Catalunya
812d8198df1d3e1e,9,London,Thistle Trafalgar Square The Royal Trafalgar
814c18d1c6726a83,9,Vienna,IntercityHotel Wien
816e484bdc86ce32,9,Vienna,Hotel Stefanie
820e9138d1a7d601,9,Vienna,Hotel ViennArt am Museumsquartier
823280a7eaf342d7,9,London,Novotel London Greenwich
8238668a813c8692,9,London,The Wellesley Knightsbridge a Luxury Collection Hotel London
82676db0501f3c3e,9,London,The Ampersand Hotel
8277ebe86116bfa8,9,Paris,Windsor Opera
82a3663dbec25997,9,Vienna,Hotel Amadeus
82a726c374021123,9,London,Apex Temple Court Hotel
830a9897dc6307c3,9,Paris,H tel Le Marianne
83aecee53fc35e57,9,London,Portobello House
83b53a54a30341b7,9,London,St George Hotel
83f84762b6e622a2,9,Barcelona,Vincci Bit
840dc76908beec32,9,London,Park Grand London Hyde Park
84105cb6b7bcf23b,9,Milan,Milan Suite Hotel
843ec3f7d6784d0b,9,Paris,Banke H tel
844976a96f9c658f,9,London,One Aldwych
847411bdd9ab6648,7,Paris,Mercure Paris Op ra Faubourg Montmartre
849c53491de5836d,9,Paris,La Maison Champs Elys es
84e6b85dd412c0d4,9,Barcelona,Vincci Maritimo
852f65a0fbf5b9b3,9,London,The Chamberlain
8534da77f97f2f84,9,Amsterdam,Inntel Hotels Amsterdam Centre
8583389d60cf84d8,9,Amsterdam,The Toren
859d48614b8571b7,9,Milan,Hotel Mercure Milano Solari
85b757f27fd116a7,9,Vienna,Palais Hansen Kempinski Vienna
85c2b5a741751814,9,Amsterdam,Park Plaza Victoria Amsterdam
864a923387779c2f,9,Barcelona,Catalonia Diagonal Centro
8665584d41e0cc44,9,London,Radisson Blu Edwardian Berkshire
8698e801e03ca779,9,London,Mandarin Oriental Hyde Park London
86a782147c70950c,9,Vienna,Hotel Capricorno
86d96dc096d7776e,9,Amsterdam,Canal House
86df8a477add8204,9,Vienna,Falkensteiner Hotel Wien Margareten
86e6a77837eb881f,9,Paris,Montfleuri
870c64e6c2b256b9,9,Paris,Pullman Paris Tour Eiffel
872b2b41810dac8c,9,Milan,Best Western Plus Hotel Galles
872cb02d526dc663,9,London,The Nadler Soho
877983be82564c91,9,Vienna,Hotel Imperial A Luxury Collection Hotel
879428a79e408886,9,Paris,The Westin Paris Vend me
87b2f5bdc658a5ea,9,Paris,Hotel Bachaumont
87c21c2b0b9cbfa3,9,Paris,Hotel Atmospheres
87e4a18d063f2cb2,9,London,The Cleveland
87efe63f56cfaeec,9,Barcelona,Hotel Vilamar
880a2ee0c5189d1c,9,Vienna,Melia Vienna
8890f5f2f27e9eb6,9,Barcelona,H10 Itaca
88af87fae5d601e7,9,Paris,Artus Hotel by MH
88cf1b3024f817e9,4,Amsterdam,Sir Adam Hotel
88d89c1279f18f48,9,Paris,Chambiges Elys es
88f6dde53af25c7a,9,Milan,Senato Hotel Milano
89060c4b51923b87,9,Paris,H tel Arvor Saint Georges
8946cdf76645c7f0,9,London,Best Western Maitrise Hotel Edgware Road
89681006252c8b44,9,London,Ten Manchester Street Hotel
897226058b16b049,7,Paris,Renaissance Paris Vendome Hotel
897cc6d862df55e3,6,Vienna,Hotel Am Schubertring
897cf26ee194def5,9,Milan,Sina The Gray
89d7e4deb666d56a,9,London,Radisson Blu Edwardian Bloomsbury Street
89fa6bc1041feee3,9,Milan,Hotel D Este
8a7a90e163b09fa5,9,London,NH London Kensington
8a9e51617e64e478,9,Paris,H tel Le Bellechasse Saint Germain
8abf3f8fcd79bcfb,9,Milan,NH Milano Grand Hotel Verdi
8ad7cd33674d0e8b,4,Barcelona,Melia Barcelona Sky 4 Sup
8ae2b043f5965f20,9,Amsterdam,Luxury Suites Amsterdam
8aea5d2c188d5b6c,9,Barcelona,Catalonia Plaza Catalunya
8af4d67c9acb693f,9,London,Aloft London Excel
8af90e35b3ed4a16,9,Milan,TownHouse Galleria
8aff1ddf247af83c,9,Vienna,Hotel City Central
8b209d778387347e,8,Paris,Hotel La Villa Saint Germain Des Pr s
8b2a9a8373580bf3,9,Barcelona,Hotel Murmuri Barcelona
8bd17c9906cbc201,7,Amsterdam,Element Amsterdam
8bf918dfc3d2f555,9,Vienna,Austria Trend Hotel Rathauspark Wien
8c211556f5e889cd,9,Barcelona,Catalonia Barcelona 505
8cbbf6ee0ba26a00,9,Paris,Novotel Paris Centre Bercy
8dc49c1496816448,9,London,Best Western The Boltons Hotel London Kensington
8dc87b1b6e2ed3cf,9,Barcelona,Hotel Arts Barcelona
8e5cdaf65ae5380d,5,Paris,Le Narcisse Blanc Spa
8e6084e8fdfc3e0f,9,Paris,Prince de Galles a Luxury Collection hotel Paris
8e793418b18150d8,9,Paris,H tel Montmartre Mon Amour
8e8a3a10759078d6,5,Paris,Hotel OFF Paris Seine
8e9b393de9f90e73,9,London,Courthouse Hotel London
8ea1d3e69a00b9fb,9,Milan,Hotel Manin
8ea418c06990b20d,9,Paris,Mercure Paris Bercy Biblioth que
8ed8a95ceee1f816,9,London,Number Sixteen
8eeb30fb4c43fac4,9,London,Bulgari Hotel London
8f1c46e9b51f87b2,8,Paris,Bradford Elys es Astotel
8f498cf6b8017009,6,Barcelona,NH Collection Barcelona Podium
8f5fe818c1cb772f,9,Barcelona,Hotel Ronda Lesseps
8f646b5e5c41e560,9,Milan,Novotel Milano Linate Aeroporto
8f677d2354889910,9,Paris,Hotel Scribe Paris Opera by Sofitel
8f6bb7bf43ec8598,3,Vienna,Arthotel ANA Westbahn
8f7ce37d5b07ec32,9,Amsterdam,Hotel Amsterdam De Roode Leeuw
8f7f1b5f0bcffc1e,9,Milan,Uptown Palace
8f8b76853b9be3ab,9,London,Blakemore Hyde Park
8ff614c4626fd27d,9,London,Novotel London West
90271d3c7f8fc1aa,9,Vienna,Hilton Vienna Plaza
907880c443b8db9c,9,Paris,Les Jardins Du Marais
908312982add40ff,9,London,Comfort Inn Suites Kings Cross St Pancras
911894cb9fe8df1a,9,Amsterdam,Amadi Park Hotel
912b1cf0fde5c3ba,6,Paris,Hotel Panache
91595ef09e8bd484,9,Paris,Best Western Bretagne Montparnasse
9193c79e6559b9e4,9,Paris,Warwick Paris Former Warwick Champs Elysees
91bc99c5254ff636,9,London,Best Western Plus Seraphine Hammersmith Hotel
92924ecfcd5a80a2,9,London,The Berkeley
92939d100271239b,9,Barcelona,Barcelona Princess
92e2f39412cfe5d8,9,London,Mercure London Bloomsbury Hotel
92ed549e36e32456,9,London,BEST WESTERN Maitrise Hotel Maida Vale
930c9ebbcdf200b8,9,Paris,Le Relais Madeleine
9314525f13bf274e,7,Paris,9Hotel Republique
9342f4cbc694523a,9,Milan,Nu Hotel
9381f8b252bc08ee,9,Milan,Hotel Milano Scala
93ff0ff244c534f6,8,Paris,Les Matins de Paris Spa
941a01efa64b8873,9,London,The Pelham Starhotels Collezione
94342cba94013c9e,9,Vienna,Hotel Boltzmann
94389f2e5f8bf417,7,Vienna,Roomz Vienna
943e9715b6ffab7a,9,Barcelona,Hotel Pulitzer
9458c1ab8cc440d3,6,Paris,Hotel Astor Saint Honor
945cb8e2c53e2839,9,Paris,H tel Le Walt
94ab8bc049791b65,9,London,Twenty Nevern Square Hotel
94e4feefb94ee5c8,7,Paris,Mercure Paris Bastille Saint Antoine
950a2249793318f1,9,Milan,Hotel Bristol
950abad734ef9774,9,Paris,Bassano
9524244cf3d99572,9,Paris,Le Mathurin Hotel Spa
954c67ac42e3ed12,9,Milan,Palazzo Parigi Hotel Grand Spa Milano
95693f2ba7648ce4,8,Paris,Villa d Estr es
956ef79cc3d4fbe5,9,Barcelona,Barcel Raval
958a106c3066331f,9,Paris,H tel Balzac
959df98eb473a797,9,Amsterdam,Hotel Arena
959f875bd46e39b9,3,Paris,BoB Hotel by Elegancia
95c645959d8826c7,9,Vienna,Park Hyatt Vienna
95deefb430598916,9,London,Novotel London Waterloo
9604a2d49cd00172,9,Paris,Relais Saint Jacques
9648fc267c3bb2b0,9,London,Rubens At The Palace
966571dced285cc0,9,Vienna,Cordial Theaterhotel Wien
9675b2a6062f918a,9,Paris,Acad mie H tel Saint Germain
96b2a929cb3a4efa,9,Paris,Hotel Monceau Wagram
96d9cbb82aa8424b,9,Amsterdam,Hampshire Hotel The Manor Amsterdam
96dbfead493657c2,7,Paris,H tel L Echiquier Op ra Paris MGallery by Sofitel
